,Unnamed: 0,Name,Position,Club,Division,Based,Nation,Height,Weight,Age,Preferred Foot,Best Pos,Best Role,Value,Wage,CA,PA,Wor,Vis,Thr,Tec,Tea,Tck,Str,Sta,TRO,Ref,Pun,Pos,Pen,Pas,Pac,1v1,OtB,Nat,Mar,L Th,Lon,Ldr,Kic,Jum,Hea,Han,Fre,Fla,Fir,Fin,Ecc,Dri,Det,Dec,Cro,Cor,Cnt,Cmp,Com,Cmd,Bra,Bal,Ant,Agi,Agg,Aer,Acc
2688,2688,Hugo Vallejo,"AM (RL), ST (C)",R. Madrid B,Spanish Second Division B1,Spain (Second Division B1),ESP,181,77,19,Right,AM (L),IW,275000,1600,98,143,11,10,2,12,10,6,9,11,3,3,2,4,10,11,11,1,11,12,6,6,10,2,1,9,7,3,13,12,12,12,3,13,12,11,12,10,8,11,1,2,10,9,10,10,6,3,11
2689,2689,Hwang Hee-Chan,"M/AM (R), ST (C)",RB Leipzig,Bundesliga,Germany (Bundesliga),KOR,177,77,23,Right,ST (C),PF,3000000,25000,136,143,16,13,2,12,15,8,12,14,2,4,1,9,12,11,14,3,16,13,6,6,10,8,3,11,11,1,8,13,11,13,2,13,15,11,9,8,12,11,3,3,14,14,12,14,16,1,17
2690,2690,Iago,D/WB (L),FC Augsburg,Bundesliga,Germany (Bundesliga),BRA,181,68,22,Left Only,D (L),CWB,3300000,16500,128,143,12,13,3,13,14,11,11,13,2,3,2,10,10,14,14,2,14,14,10,10,11,11,2,12,8,2,11,13,14,11,1,13,14,14,13,13,12,12,2,1,11,11,13,15,12,2,15
2691,2691,Iago HerrerÃ­n,GK,A. Bilbao,Spanish First Division,Spain (First Division),ESP,187,89,31,Right,GK,SK,9250000,20000,137,143,13,11,12,9,12,3,16,13,14,16,17,13,5,10,7,13,5,14,3,1,2,13,12,12,11,15,9,11,10,3,2,3,15,13,3,6,12,13,14,14,16,8,12,13,12,13,9
2692,2692,Ibrahim Amadou,"DM, M (C)",Angers SCO,Ligue 1 Conforama,France (Ligue 1 Conforama),FRA,184,81,26,Right,DM,BWM,4200000,37000,127,143,16,12,3,12,14,14,16,15,1,4,3,15,8,13,13,2,11,15,13,7,4,14,2,15,14,3,5,8,12,5,4,10,14,13,10,3,14,13,2,2,16,14,15,12,14,2,12
2693,2693,Ignacio Piatti,"M (L), AM (LC), ST (C)",San Lorenzo,Argentine Premier Division,Argentina (Premier Division),ARG,181,76,34,Right,AM (L),IW,500000,6750,136,143,11,15,1,17,10,9,10,10,1,1,1,12,16,15,12,1,13,14,10,7,13,15,1,10,9,1,13,17,16,14,1,17,13,12,15,13,11,12,1,1,13,12,13,14,11,1,11
2694,2694,Igor Perduta,D (RL),Vorskla,Ukrainian Premier League,Ukraine (Premier League),UKR,176,67,28,Right,D (R),FB,650000,1400,115,143,12,11,2,9,14,13,11,11,2,1,3,12,6,12,14,1,7,13,13,11,8,14,1,9,8,3,9,11,11,6,4,12,14,9,11,10,14,10,1,3,10,12,10,11,8,2,14
2695,2695,Ilsinho,"WB (R), M/AM (RC)",Philadelphia,Major League Soccer,U.S.A. (MLS),BRA,181,94,33,Right,AM (R),T,850000,5250,118,143,7,13,1,14,7,11,14,4,1,1,1,10,10,16,12,1,11,8,8,10,12,7,1,7,10,1,9,17,13,12,1,16,16,12,14,12,12,13,1,1,12,11,13,13,10,1,10
2696,2696,Imran Louza,M/AM (C),FC Nantes,Ligue 1 Conforama,France (Ligue 1 Conforama),FRA,178,65,20,Left,M (C),AP,2700000,8000,123,143,14,14,1,14,14,8,9,12,1,1,1,11,10,14,12,2,14,12,11,6,12,10,1,8,8,1,11,12,14,10,2,13,15,14,12,11,13,13,2,4,12,9,13,13,11,3,12
2697,2697,Ismael Casas,D/WB (R),MÃ¡laga,Spanish Second Division,Spain (Second Division),ESP,174,62,18,Right,D (R),FB,180000,1500,98,143,11,8,3,10,10,12,7,14,3,1,1,12,9,12,13,2,12,10,10,8,5,3,2,8,10,1,7,8,10,6,3,11,14,12,13,9,11,11,2,3,10,12,12,12,13,1,13
2698,2698,Jack Cork,"DM, M (C)",Burnley,English Premier Division,England (Premier Division),ENG,185,69,29,Right,M (C),BBM,23000000,38000,136,143,18,11,1,12,17,14,12,17,1,3,1,14,7,12,11,1,12,18,12,8,11,11,2,13,12,1,8,11,13,10,2,13,18,14,9,8,14,15,3,3,15,12,14,12,14,2,12
2699,2699,Jaime AyovÃ­,ST (C),Godoy Cruz,Argentine Premier Division,Argentina (Premier Division),ECU,184,82,31,Right,ST (C),PF,1300000,3000,130,143,15,11,4,12,12,5,15,14,4,1,1,12,13,11,13,1,13,14,5,8,13,10,2,13,15,3,11,10,13,14,3,11,15,13,8,8,14,12,3,2,12,13,12,12,12,4,13
2700,2700,Janik Haberer,"M (R), AM (RC), ST (C)",SC Freiburg,Bundesliga,Germany (Bundesliga),GER,186,78,25,Right,ST (C),PF,5000000,8500,133,143,18,12,2,12,16,10,10,17,2,1,3,11,13,12,14,1,14,17,8,8,8,8,3,15,12,2,7,13,13,10,2,11,11,13,11,7,10,9,2,1,16,9,11,13,18,1,12
2701,2701,Javier Pinola,D (C),River,Argentine Premier Division,Argentina (Premier Division),ARG,180,78,36,Left,D (C),BPD,300000,6000,133,143,17,13,1,13,15,16,13,12,3,1,1,15,11,13,9,2,10,12,16,14,9,17,3,10,14,1,10,10,13,6,2,12,18,15,13,9,16,14,3,3,16,15,15,8,15,3,7
2702,2702,Jean,ST (C),Unknown,Brazilian National Third Division,Brazil (Third Division),BRA,175,68,37,Right,ST (C),F9,0,0,87,143,7,2,1,5,4,13,5,9,4,4,3,12,4,7,13,3,5,12,13,4,1,7,1,9,13,2,6,1,7,1,1,2,2,8,1,1,10,7,2,2,9,7,11,13,12,1,13
2703,2703,Jeremy Antonisse,"AM (L), ST (C)",PSV,Keuken Kampioen Divisie,Holland (Keuken Kampioen Divisie),NED,183,78,17,Right,AM (L),IW,215000,500,95,143,12,11,2,12,10,10,12,11,3,3,3,8,11,12,9,3,15,11,7,4,13,2,3,10,11,2,7,14,11,11,3,13,9,14,10,9,11,13,3,1,9,10,12,11,7,1,12
2704,2704,Jhonny Lucas,"DM, M (C)",STVV,Belgian Pro League A,Belgium (Pro League A),BRA,170,65,19,Right,M (C),BBM,725000,3400,108,143,14,11,2,14,13,12,12,12,1,3,1,10,10,12,12,4,11,14,11,6,11,11,1,7,10,3,9,13,12,8,3,11,13,9,9,7,9,9,4,2,14,11,13,11,13,2,12
2705,2705,Joelinton,"AM (C), ST (C)",Newcastle,English Premier Division,England (Premier Division),BRA,186,77,22,Right,ST (C),PF,15000000,80000,130,143,14,13,1,13,15,8,15,16,1,1,3,9,11,12,14,2,11,12,7,6,9,9,3,14,14,1,8,13,14,12,2,12,15,14,9,7,12,13,3,3,16,17,11,11,17,3,13
2706,2706,Jonas Meffert,"DM, M (C)",Holstein Kiel,Bundesliga 2,Germany (Bundesliga 2),GER,186,77,24,Right,DM,DM,1300000,5000,118,143,16,10,1,13,18,14,12,15,2,2,3,12,8,13,11,3,9,17,12,10,10,10,1,14,11,3,6,7,12,8,4,9,12,12,8,6,13,15,2,2,14,13,14,11,12,3,9
2707,2707,Jonatan Soriano,ST (C),Girona,Spanish Second Division,Spain (Second Division),ESP,180,75,33,Right,ST (C),DLF,180000,5500,120,143,12,12,2,16,15,8,10,11,1,3,3,6,19,10,11,2,15,12,5,6,10,17,3,9,12,2,16,14,13,15,4,13,12,13,10,8,13,15,2,2,11,12,13,11,9,3,10
2708,2708,Jonathan Biabiany,M/AM (R),Trapani,Italian Serie B,Italy (Serie B),FRA,177,73,31,Right,AM (R),W,1800000,11500,124,143,12,8,1,12,12,5,9,11,3,2,1,8,9,12,17,1,16,9,5,3,6,5,2,9,8,1,7,13,11,11,3,13,14,9,12,10,10,9,3,3,10,11,12,16,10,1,17
2709,2709,Jordan Lotomba,"D/WB (RL), M (R)",OGC Nice,Ligue 1 Conforama,France (Ligue 1 Conforama),SUI,177,67,20,Right,D (R),WB,2700000,10000,118,143,13,8,3,13,12,12,8,12,3,3,1,10,10,12,14,3,11,13,12,11,6,7,1,9,7,1,7,12,13,6,2,12,11,11,11,8,9,11,3,2,11,10,12,13,11,3,15
2710,2710,Jordan Lukaku,D/WB/M (L),Lazio,Italian Serie A,Italy (Serie A),BEL,183,83,24,Left,D (L),WB,6500000,30500,132,143,14,9,1,13,16,13,18,11,3,3,1,9,9,11,15,3,17,15,12,4,4,5,3,10,4,3,4,12,13,9,1,15,15,12,14,7,10,12,1,3,16,15,12,12,14,3,15
2711,2711,Jorge Fucile,D (RL),Unknown,Unknown,Uruguay,URU,177,73,34,Right,D (R),FB,0,0,114,143,15,11,2,13,13,15,10,10,2,1,3,13,11,12,10,2,12,9,14,15,10,9,3,9,8,3,11,10,12,9,3,12,13,12,13,12,12,12,1,2,13,12,12,12,15,1,12
2712,2712,Jose Cifuentes,"DM, M (C)",Unknown,Unknown,Ecuador,ECU,175,72,20,Right,M (C),CM,0,0,110,143,9,12,3,14,9,12,9,16,2,1,1,6,11,13,13,3,8,16,9,8,12,9,1,7,8,2,13,3,14,8,1,12,16,9,8,8,10,10,1,2,8,16,9,15,8,1,14
2713,2713,Josep MartÃ­nez,GK,Las Palmas B,Spanish Second Division B1,Spain (Second Division B1),ESP,191,78,21,Right,GK,G,425000,3800,113,143,11,11,12,10,12,3,9,6,7,15,6,10,4,11,13,12,1,14,1,3,3,12,11,16,3,12,10,2,8,3,5,1,13,11,1,8,12,12,10,10,10,7,11,14,8,14,11
2714,2714,Josip Drmic,"M/AM (L), ST (C)",Norwich,Sky Bet Championship,England (Sky Bet Championship),SUI,183,81,26,Right,ST (C),AF,7750000,50000,124,143,11,9,2,13,10,6,10,11,3,1,1,5,13,11,14,2,12,10,5,7,10,7,3,12,10,2,8,14,14,15,2,13,10,9,10,8,12,14,4,1,11,13,11,15,10,3,15
2715,2715,Juan Cazares,AM (RLC),Atletico Mineiro,Brazilian National First Division,Brazil (First Division),ECU,171,63,27,Right,AM (C),AM,9750000,15000,137,143,12,16,2,17,6,4,9,12,2,2,2,8,10,14,14,3,14,13,4,7,13,6,3,6,7,2,13,17,16,12,1,15,8,13,14,14,10,14,4,2,3,14,12,15,10,4,15
2716,2716,Juan HernÃ¡ndez,"AM (C), ST (C)",Getafe,Spanish First Division,Spain (First Division),COL,175,73,20,Right,ST (C),AF,11000000,20000,125,143,12,13,2,13,9,5,11,13,3,2,3,5,15,11,14,3,13,13,4,6,13,9,3,10,12,2,7,14,13,14,2,12,14,12,11,6,13,13,3,1,13,14,11,14,7,1,13
2717,2717,Julio Buffarini,D/WB/M (R),Boca,Argentine Premier Division,Argentina (Premier Division),ARG,170,64,30,Right,D (R),WB,2000000,5250,128,143,14,12,3,12,14,13,13,16,3,1,1,10,14,12,14,2,13,16,12,14,10,10,3,6,6,2,10,12,10,8,1,12,13,10,14,12,11,14,3,3,13,12,11,12,13,1,14
2718,2718,Justen Glad,D (C),Real Salt Lake,Major League Soccer,U.S.A. (MLS),USA,186,73,22,Right,D (C),CD,3200000,5250,117,143,15,10,1,11,12,14,11,14,1,1,1,13,11,11,14,1,9,8,13,11,8,9,1,13,14,1,8,3,10,7,1,7,11,12,8,8,11,11,1,1,10,11,12,10,10,1,11
2719,2719,Kamil Grosicki,AM (RL),West Brom,English Premier Division,England (Premier Division),POL,180,78,31,Right,AM (L),IW,14500000,25000,133,143,12,10,3,13,8,7,9,10,2,2,1,10,13,14,17,2,13,11,7,5,13,8,1,9,7,4,16,15,14,11,1,16,14,10,14,11,10,11,3,2,7,12,11,14,8,3,16
2720,2720,Karl Jakob Hein,GK,Arsenal,English Premier Division,England (Premier Division),EST,189,82,17,Right,GK,G,22500,1000,68,143,6,6,10,1,7,1,11,4,8,9,12,7,1,12,11,7,2,6,1,1,3,2,12,11,1,10,8,3,3,1,4,1,8,13,2,5,7,7,8,10,12,7,10,8,10,15,11
2721,2721,Kian Fitz-Jim,M/AM (LC),Ajax,Eredivisie,Holland (Eredivisie),NED,162,55,15,Right,M (C),AP,91000,85,80,143,8,11,2,15,10,10,6,9,2,3,2,6,7,13,11,2,11,5,9,5,7,6,3,5,5,3,10,13,12,7,3,13,11,11,12,10,7,11,2,1,7,10,8,13,4,1,11
2722,2722,Kik Pierie,"D (LC), WB (L)",Ajax,Eredivisie,Holland (Eredivisie),NED,185,72,18,Left,D (L),WB,2900000,1400,119,143,13,13,2,11,12,12,11,13,2,1,1,11,8,12,12,2,12,14,13,11,7,9,2,13,13,3,8,11,12,6,3,9,14,12,12,10,12,12,3,3,12,12,10,13,13,1,13
2723,2723,Koen Casteels,GK,VfL Wolfsburg,Bundesliga,Germany (Bundesliga),BEL,196,84,26,Left,GK,SK,7750000,49500,140,143,12,10,16,12,17,2,14,10,18,13,8,12,4,10,10,13,3,14,2,3,2,8,15,17,8,11,9,2,12,2,12,1,10,10,3,4,14,17,9,14,13,12,16,16,8,17,14
2724,2724,Koo Ja-Cheol,M/AM (C),Al-Gharafa,Qatari Stars League,Qatar (Stars League),KOR,183,78,30,Either,AM (C),AP,7000000,51000,134,143,14,14,2,17,15,8,9,13,2,3,2,9,12,14,10,3,11,16,7,5,14,10,1,9,9,2,12,15,16,12,3,14,8,12,13,13,10,15,1,3,7,12,12,15,14,4,10
2725,2725,Kuki Zalazar,"M (R), AM (RC), ST (C)",Valladolid,Spanish First Division,Spain (First Division),URU,176,73,21,Left,AM (R),IW,750000,3100,105,143,8,12,3,13,8,3,10,9,2,1,1,2,12,11,13,4,14,11,3,10,13,12,2,7,9,2,14,12,13,10,1,14,15,11,12,13,8,11,3,2,8,13,12,11,6,3,13
2726,2726,Leo Duarte,D (C),BaÅakÅehir,Turkish Super League,Turkey (Super League),BRA,186,83,22,Right,D (C),BPD,4099999,25000,127,143,13,10,3,12,12,14,13,13,3,1,3,14,10,13,14,4,11,12,14,7,8,10,1,13,13,3,10,7,11,8,3,12,13,12,7,5,13,13,3,1,12,14,12,12,13,1,13
2727,2727,Leo Dubois,D/WB (R),OL,Ligue 1 Conforama,France (Ligue 1 Conforama),FRA,178,64,24,Right,D (R),FB,8250000,36500,138,143,15,12,2,13,15,14,13,12,3,2,4,13,8,13,12,3,13,12,12,13,10,16,1,10,10,1,13,10,13,8,2,11,14,13,15,14,13,14,2,2,14,13,14,14,10,3,12
2728,2728,Lars Stindl,"M/AM (C), ST (C)",Borussia M'gladbach,Bundesliga,Germany (Bundesliga),GER,180,73,30,Right,ST (C),PF,8250000,49500,139,143,17,14,3,14,16,10,10,16,1,4,1,11,13,14,12,1,16,15,8,8,13,13,1,10,10,3,11,12,15,13,2,12,14,12,15,12,14,11,1,3,13,12,13,14,17,1,12
2729,2729,Leandro Almeida,D (C),GUA,Brazilian National Second Division,Brazil (Second Division),BRA,188,82,32,Left,D (C),CD,325000,6250,114,143,13,9,1,10,12,12,13,13,4,2,3,13,11,9,12,3,11,12,13,7,9,11,3,14,14,1,10,8,10,7,2,8,12,11,7,6,12,12,2,2,12,8,12,11,14,3,12
2730,2730,Leandro PeÃ±a Biafore,D (C),River,Argentine Premier Division,Argentina (Premier Division),ARG,178,64,16,Right,D (C),CD,225000,25,83,143,8,1,3,5,7,14,6,6,2,1,2,14,4,7,14,1,5,11,14,6,7,5,2,4,12,1,1,1,8,6,1,5,18,14,4,3,11,7,1,2,9,8,9,14,17,3,14
2731,2731,Leao ButrÃ³n,GK,Alianza,Peruvian First Division,Peru (First Division),PER,184,81,42,Right,GK,SK,19500,1900,124,143,9,9,12,7,10,2,8,8,12,14,12,14,3,14,10,12,2,9,1,1,1,11,11,11,1,12,9,3,2,1,7,1,12,14,1,6,11,10,12,13,15,10,11,16,8,11,13
2732,2732,Lee Harkin,"AM (RL), ST (C)",Wolves,English Premier Division,England (Premier Division),NIR,181,65,16,Right,AM (R),W,22500,120,60,143,12,5,2,11,5,2,4,6,2,3,1,2,2,6,14,3,6,13,3,4,5,8,2,9,12,3,4,15,7,9,3,12,11,6,9,7,5,4,2,1,6,2,7,11,2,1,14
2733,2733,Leonardo Da Silva Lopes,"DM, M (C)",Hull,Sky Bet Championship,England (Sky Bet Championship),POR,168,58,20,Right,M (C),BBM,600000,5000,111,143,11,11,2,12,11,12,8,14,1,4,2,14,4,13,13,3,13,13,13,7,11,8,3,9,6,1,6,11,11,11,2,13,6,10,10,5,14,14,4,3,10,13,13,13,10,2,13
2734,2734,Leonel Vangioni,D (L),Monterrey,Mexican First Division,Mexico (First Division),ARG,177,73,32,Left,D (L),WB,1500000,23000,130,143,16,10,2,13,14,12,11,14,1,3,3,12,11,13,13,2,16,13,11,14,10,10,1,10,7,1,11,11,12,5,1,12,13,13,13,9,13,12,2,2,18,13,13,14,17,1,15
2735,2735,Lewis Gibson,D (LC),Reading,Sky Bet Championship,England (Sky Bet Championship),ENG,185,76,18,Left,D (C),CD,825000,5000,108,143,12,7,2,10,12,9,9,14,2,1,1,10,6,7,12,3,7,15,11,8,5,5,1,13,11,3,5,1,11,6,1,8,12,16,10,10,9,12,1,3,11,11,10,12,8,2,13
2736,2736,LoÃ¯c Badiashile,GK,Amiens SC,Domino's Ligue 2,France (Domino's Ligue 2),FRA,187,85,21,Right Only,GK,SK,775000,4000,112,143,7,8,9,8,10,1,13,12,12,14,12,12,8,10,12,13,2,15,3,1,3,11,11,15,7,13,6,10,9,3,11,3,14,11,2,4,10,11,11,12,11,12,13,13,9,12,13
2737,2737,Louis Beyer,"D (RC), WB (R)",Borussia M'gladbach,Bundesliga,Germany (Bundesliga),GER,187,80,19,Right,D (R),FB,2900000,3900,126,143,12,10,2,11,16,14,15,12,4,3,3,12,8,12,14,1,7,12,14,11,6,9,2,14,12,1,5,6,10,6,1,13,13,12,9,5,12,15,1,3,15,15,13,11,10,1,12
2738,2738,Luca Netz,D/WB (L),Hertha Berlin,Bundesliga,Germany (Bundesliga),GER,180,74,16,Left,D (L),FB,110000,55,90,143,10,10,1,10,10,14,8,11,3,2,1,10,4,5,15,1,8,12,11,9,9,11,3,10,10,1,2,1,10,2,1,8,18,11,7,5,9,9,1,2,10,5,9,14,16,4,15
2739,2739,Luca Unbehaun,GK,Borussia Dortmund,Bundesliga,Germany (Bundesliga),GER,185,82,18,Right,GK,SK,97000,525,90,143,11,6,13,11,10,2,10,10,13,11,11,7,5,12,9,12,2,10,2,3,3,7,13,12,7,9,4,5,9,2,13,3,15,11,1,1,10,13,14,12,11,10,11,12,12,11,11
2740,2740,Luca Waldschmidt,"M/AM (R), ST (C)",SLB,Portuguese Premier League,Portugal (Premier League),GER,181,75,23,Left,ST (C),AF,9750000,39000,135,143,11,14,1,13,10,6,10,12,1,3,3,8,15,13,14,1,15,11,5,5,13,6,2,9,12,1,11,14,15,15,2,14,12,12,11,13,10,13,1,2,9,10,12,15,9,3,15
2741,2741,Lucas Alario,ST (C),Bayer 04,Bundesliga,Germany (Bundesliga),ARG,184,79,26,Right,ST (C),P,6750000,49000,134,143,12,10,3,12,13,6,13,14,4,2,3,8,14,11,11,1,15,15,6,5,10,8,1,12,17,3,9,10,14,16,1,11,16,11,9,6,14,15,2,2,13,11,16,13,10,2,11
2742,2742,Lucas Ribeiro,D (C),Internacional,Brazilian National First Division,Brazil (First Division),BRA,190,80,20,Right,D (C),BPD,1700000,8500,119,143,13,10,2,12,12,13,14,11,3,1,2,12,8,13,14,3,7,15,14,8,9,8,2,16,11,2,6,8,11,6,2,8,14,11,7,5,11,13,2,3,15,11,13,12,11,1,12
2743,2743,Magno Alves,ST (C),Atletico (BA),Brazilian National Third Division,Brazil (Third Division),BRA,176,72,43,Either,ST (C),P,3800,775,93,143,11,11,1,12,6,3,9,8,2,2,3,3,12,10,10,1,14,15,2,1,11,11,1,6,13,2,9,17,13,13,1,11,16,11,7,4,13,13,1,3,12,12,12,12,14,3,10
2744,2744,Majeed Ashimeru,"DM, M (C)",FC RB Salzburg,Austrian Premier Division,Austria (Premier Division),GHA,182,72,21,Right,M (C),DLP,925000,8250,120,143,14,12,2,14,14,12,11,14,1,3,1,12,9,13,12,1,13,12,9,7,9,7,2,11,7,2,6,10,14,8,2,11,11,13,6,6,11,14,1,2,12,11,12,14,10,3,13
2745,2745,Marcel Ruiz,"M (C), AM (RC)",Queretaro,Mexican First Division,Mexico (First Division),MEX,180,68,18,Right,AM (C),AP,700000,4400,114,143,12,13,1,14,11,4,6,13,1,3,2,5,3,13,13,1,12,16,4,6,7,5,3,10,11,1,11,14,13,12,2,12,2,12,13,11,11,11,1,2,9,8,11,14,8,3,14
2746,2746,MartÃ­n CalderÃ³n,"DM, M (C)",R. Madrid B,Spanish Second Division B1,Spain (Second Division B1),ESP,183,77,20,Right,DM,DLP,235000,1700,109,143,13,14,2,14,12,10,10,9,3,1,2,12,5,14,12,1,10,9,11,9,13,13,1,11,10,2,14,13,12,8,2,9,14,13,11,14,9,8,3,2,10,9,12,10,9,3,12
2747,2747,MartÃ­n RodrÃ­guez,AM (RLC),Morelia,Mexican First Division,Mexico (First Division),CHI,171,68,24,Right,AM (L),IW,1600000,8750,122,143,11,13,2,14,12,7,11,7,3,1,1,8,13,13,13,4,15,15,7,8,11,6,1,7,7,2,12,14,15,13,3,14,13,13,14,13,12,12,1,2,9,11,14,15,9,1,13
2748,2748,MatÃ­as Rojas,"M (LC), AM (C)",Racing Club,Argentine Premier Division,Argentina (Premier Division),PAR,183,74,23,Left,M (C),AP,2600000,5250,131,143,11,15,1,15,11,7,9,13,1,2,1,9,13,15,13,2,15,9,8,7,16,10,3,9,8,1,16,13,15,13,4,13,11,16,15,15,12,13,2,3,12,9,13,13,7,3,13
2749,2749,Matheus,"AM (RLC), ST (C)",SJZ Ever Bright,Spanish Second Division,Spain (Second Division),BRA,175,68,36,Left,AM (R),IW,1100000,27000,129,143,14,10,1,13,12,7,10,10,2,3,1,9,13,10,14,2,14,15,8,13,12,14,1,9,10,2,12,15,12,12,4,15,18,13,12,10,10,12,2,2,15,10,11,14,15,1,14
2750,2750,MaurÃ­cio,D (C),Johor DT,Portuguese Premier League,Portugal (Premier League),BRA,185,83,30,Right,D (C),NCB,140000,2300,116,143,16,6,2,11,15,13,13,15,2,4,1,13,7,12,12,1,7,16,14,10,8,11,2,12,14,1,6,8,12,7,2,7,15,10,7,3,13,10,3,2,16,15,14,13,19,3,13
2751,2751,Max Gradel,"M (RL), AM (RLC)",Sivasspor,Turkish Super League,Turkey (Super League),CIV,177,70,31,Right Only,M (L),IW,6000000,26000,135,143,12,12,3,14,11,6,12,14,3,3,2,8,10,13,15,4,14,12,5,3,12,5,3,6,10,1,12,14,13,13,1,15,19,13,12,8,10,13,2,2,11,14,11,14,14,2,16
2752,2752,Maximiliano Salas,ST (C),Necaxa,Mexican First Division,Mexico (First Division),ARG,173,86,21,Left,ST (C),PF,1600000,7250,122,143,12,9,1,12,13,2,14,14,2,1,2,10,12,11,13,2,13,15,4,3,13,10,3,10,11,1,12,12,12,13,1,13,12,13,11,7,12,12,3,2,13,14,12,13,13,4,13
2753,2753,Mikel GonzÃ¡lez,D (C),AEK Larnakas,Cypriot First Division,Cyprus (First Division),ESP,190,76,33,Right,D (C),CD,155000,2800,120,143,11,8,3,11,15,13,14,12,2,1,2,14,6,10,12,3,4,9,14,4,4,14,1,13,14,2,5,7,12,5,2,9,12,13,7,3,12,12,1,1,12,13,13,10,13,3,11
2754,2754,Mislav Orsic,M/AM (L),Dinamo,Croatian First League,Croatia (First League),CRO,179,69,26,Right,AM (L),IW,6250000,8250,140,143,14,12,2,12,11,10,8,14,2,2,1,10,10,11,17,2,15,13,8,4,15,3,1,9,8,3,13,13,11,15,3,14,10,10,12,11,12,14,3,2,8,13,10,16,8,3,16
2755,2755,Morais,"M (LC), AM (RLC)",CON,Brazilian National Third Division,Brazil (Third Division),BRA,169,64,34,Right,AM (C),AM,1000,450,87,143,9,13,3,11,9,5,5,9,3,3,2,5,13,12,11,2,12,10,5,9,9,9,3,5,5,3,13,14,11,9,3,11,7,11,10,11,10,10,1,3,10,7,11,12,11,2,12
2756,2756,Moussa Cisse,D (L),Paris SG,Ligue 1 Conforama,France (Ligue 1 Conforama),FRA,167,55,16,Left,D (L),FB,69000,550,79,143,9,9,3,9,9,13,3,7,1,3,3,9,7,9,15,3,5,13,12,8,3,1,3,3,9,1,4,7,11,6,2,6,15,13,8,6,13,4,3,2,10,9,6,14,9,3,13
2757,2757,Nathan Bitumazala,"DM, M (C)",Paris SG,Ligue 1 Conforama,France (Ligue 1 Conforama),FRA,179,66,16,Right,DM,A,61000,550,78,143,10,8,2,8,6,10,6,6,1,2,1,12,1,13,13,2,4,9,11,3,9,9,1,7,6,1,6,1,13,3,1,5,3,13,6,6,8,8,2,2,8,5,5,13,9,3,13
2758,2758,Niclas FÃ¼llkrug,"M/AM (L), ST (C)",SV Werder,Bundesliga,Germany (Bundesliga),GER,189,83,26,Right,ST (C),PF,7250000,41500,135,143,14,10,1,11,12,6,15,13,2,2,2,7,14,10,16,2,12,11,7,6,13,7,1,16,16,3,14,15,12,12,1,13,11,10,9,7,12,13,2,2,16,14,13,11,14,1,13
2759,2759,NicolÃ¡s Acevedo,DM,Liverpool de Montevideo,Uruguayan First Division,Uruguay (First Division),URU,173,73,20,Right,DM,DLP,975000,825,119,143,13,12,3,11,14,12,10,13,2,2,1,11,7,13,11,1,12,13,13,4,11,13,3,7,10,2,11,10,12,11,1,10,13,13,11,11,7,12,2,2,13,13,14,12,13,4,12
2760,2760,Njegos Petrovic,"DM, M (C)",Red Star,Serbian SuperLeague,Serbia (SuperLeague),SRB,185,73,19,Right,M (C),MEZ,250000,1200,113,143,13,12,3,13,13,13,10,10,1,2,3,13,11,13,12,3,13,9,9,7,11,13,2,11,10,1,12,13,12,9,2,12,13,12,12,13,12,11,2,1,13,10,11,11,14,1,12
2761,2761,OÄuz KaÄan GÃ¼Ã§tekin,"DM, M (C)",Konyaspor,Turkish Super League,Turkey (Super League),TUR,174,71,20,Right,DM,DLP,145000,95,90,143,13,11,1,12,13,8,9,10,1,2,3,11,10,13,11,1,11,12,8,4,7,11,3,6,6,2,9,10,12,6,3,10,12,11,11,8,11,10,1,3,10,11,12,12,14,1,12
2762,2762,Oliver Skipp,"DM, M (C)",Norwich,Sky Bet Championship,England (Sky Bet Championship),ENG,181,70,18,Right,DM,BWM,4400000,5000,116,143,15,11,1,11,14,14,12,15,3,1,4,12,8,12,12,3,10,11,11,6,12,10,3,9,10,1,11,7,10,7,2,10,13,11,6,8,11,10,3,3,17,10,12,12,15,2,13
2763,2763,Oribe Peralta,ST (C),Chivas,Mexican First Division,Mexico (First Division),MEX,179,71,35,Right,ST (C),DLF,650000,22500,123,143,14,13,3,14,12,6,10,15,2,2,1,7,12,12,11,2,14,14,5,6,14,12,2,9,11,2,7,15,12,12,1,9,15,14,6,5,14,14,1,1,14,13,14,13,11,1,11
2764,2764,Pablo GarcÃ­a,D/WB/M/AM (L),S. GijÃ³n B,Uruguayan First Division,Uruguay (First Division),ESP,175,70,19,Left,D (L),WB,130000,1100,90,143,11,11,1,12,10,12,8,8,1,1,2,11,3,14,11,2,8,14,10,8,8,7,1,9,2,2,5,10,13,7,3,11,11,9,13,9,10,10,1,3,9,10,10,12,7,1,15
2765,2765,Paolo De Ceglie,D/WB/M (L),Unknown,Unknown,U.S.A.,ITA,184,75,32,Left Only,D (L),FB,0,0,103,143,15,11,2,8,15,10,12,11,3,3,1,14,9,12,11,2,12,11,12,15,12,3,2,12,13,1,3,11,10,7,2,11,10,12,13,8,11,11,2,1,12,12,14,11,12,4,11
